,Time,Notifier,H,M,R,S_Location,Special,Domain,OS,View
248,2019-08-29,PhantomGhost,0,0,1,Denmark,0,www.svoisterwijk.nl/pando.html,Linux,mirror
249,2019-08-28,Hector,0,M,0,Netherlands,0,gamelegit.nl//zindex.html,Linux,mirror
250,2019-08-26,Moroccan Revolution,0,M,1,United Kingdom,0,www.stalnanning.nl/Morocco.htm,Win 2008,mirror
251,2019-08-26,kowalskyi,0,0,0,Belgium,0,www.schuldinfojaarcongres.nl/s...,Linux,mirror
252,2019-08-26,Isal Dot ID,0,M,0,Netherlands,0,dharuba.nl/memek.jpg,Linux,mirror
253,2019-08-26,Isal Dot ID,0,0,1,Netherlands,0,sandernagel.nl/memek.jpg,Linux,mirror
254,2019-08-26,Isal Dot ID,0,0,1,Netherlands,0,home-stories.nl/memek.jpg,Linux,mirror
255,2019-08-26,Isal Dot ID,0,0,1,Netherlands,0,prokuru.nl/memek.jpg,Linux,mirror
256,2019-08-26,Isal Dot ID,0,0,1,Netherlands,0,likeitalot.nl/memek.jpg,Linux,mirror
257,2019-08-26,Isal Dot ID,0,0,1,Netherlands,0,deruiterstaalkabel.nl/memek.jpg,Linux,mirror
258,2019-08-26,Isal Dot ID,0,M,0,Unknown,0,hofstedetimmerman.nl/memek.jpg,Linux,mirror
259,2019-08-26,Isal Dot ID,0,0,1,Netherlands,0,mooieplatenmakers.nl/memek.jpg,Linux,mirror
260,2019-08-26,Isal Dot ID,0,0,0,Netherlands,0,4sky.nl/memek.jpg,Linux,mirror
261,2019-08-26,Isal Dot ID,0,0,1,Netherlands,0,jeepownersclub.nl/memek.jpg,Linux,mirror
262,2019-08-26,Isal Dot ID,0,0,1,Ireland,0,ronalddejongfotografie.nl/meme...,Linux,mirror
263,2019-08-26,Isal Dot ID,0,0,1,Unknown,0,theatersingroningen.nl/memek.jpg,Linux,mirror
264,2019-08-26,Isal Dot ID,0,0,1,Netherlands,0,slotermeeramsterdam.nl/memek.jpg,Linux,mirror
265,2019-08-26,75n1,0,0,1,Netherlands,0,kremersschilderwerken.nl/memek...,Linux,mirror
266,2019-08-25,./Fell Ganns,0,M,0,Netherlands,0,biebvanbabel.nl/f.html,Linux,mirror
267,2019-08-25,Jakarta Paranoid,0,0,0,Unknown,0,tattoorowena.nl/0.html,Linux,mirror
268,2019-08-25,Jakarta Paranoid,0,0,0,Unknown,0,rianneswinkels.nl/0.html,Linux,mirror
269,2019-08-25,Jakarta Paranoid,0,0,0,Unknown,0,cmlwb.nl/0.html,Linux,mirror
270,2019-08-25,Jakarta Paranoid,0,0,0,Unknown,0,sateshop.nl/0.html,Linux,mirror
271,2019-08-25,Jakarta Paranoid,0,0,0,Unknown,0,bygardo.nl/0.html,Linux,mirror
272,2019-08-25,Jakarta Paranoid,0,0,0,Netherlands,0,pw-electro.nl/0.html,Linux,mirror
273,2019-08-23,TeaM_CC,0,0,1,Netherlands,0,merkvaardig.nl/wp-content/_inp...,Linux,mirror
274,2019-08-23,Xbrang Wolf,0,0,0,Netherlands,0,bekiekcentrum.nl//wp-includes/...,Linux,mirror
275,2019-08-23,H4m1d Dumpp3r,H,0,0,Netherlands,0,jobcatcher.nl,Unknown,mirror
276,2019-08-23,Jakarta Paranoid,0,M,0,Ukraine,0,fedukov.nl/Ev3.php,Linux,mirror
277,2019-08-22,Html404,0,0,0,Netherlands,0,www.ribspektakel.nl/readme.html,Linux,mirror
278,2019-08-22,Html404,0,M,0,Netherlands,0,zznaargg.nl/readme.html,Linux,mirror
279,2019-08-22,Html404,0,M,0,Netherlands,0,vanzznaargg.nl/readme.html,Linux,mirror
280,2019-08-22,Html404,0,0,0,Netherlands,0,zzgg.nl/readme.html,Linux,mirror
281,2019-08-22,Html404,0,0,0,Netherlands,0,soybeso.nl/readme.html,Linux,mirror
282,2019-08-22,Html404,0,0,0,Netherlands,0,www.010stagemarktplaats.nl/rea...,Linux,mirror
283,2019-08-22,Anon H4x0r,0,0,0,Netherlands,0,www.funblades.nl/H4x0r.php,Linux,mirror
284,2019-08-22,Xbrang Wolf,0,0,0,Netherlands,0,impro-team.nl/xw.html,Linux,mirror
285,2019-08-22,Xbrang Wolf,0,0,0,Netherlands,0,hermanstechniglaz.nl/xw.html,Linux,mirror
286,2019-08-21,Gend3ruw0,0,0,0,Netherlands,0,installatiebedrijfloeffen.nl/g...,Linux,mirror
287,2019-08-20,1923Turk,H,M,0,Netherlands,0,www.reisgidsmontenegro.nl,Linux,mirror
288,2019-08-20,BD GREY HAT HACKERS,0,0,0,Netherlands,0,www.tuinbouwbommelerwaard.nl/s...,Linux,mirror
289,2019-08-20,1923Turk,H,M,0,Netherlands,0,doorschrijven.nl,Linux,mirror
290,2019-08-20,djawa.hattab,0,0,1,Netherlands,0,tnieuweerf.nl/_input_3_Gass.html,Linux,mirror
291,2019-08-20,DeadsOul,0,0,1,Belgium,0,www.protestantsmarken.nl/image...,Linux,mirror
292,2019-08-19,DeadsOul,0,0,1,Netherlands,0,at.liesdonk.nl/joomla/images/s...,Linux,mirror
293,2019-08-19,Raiz0WorM,0,0,0,Netherlands,0,droversroad.nl//39750684.php,Linux,mirror
294,2019-08-18,Moroccan Revolution,0,0,0,Netherlands,0,www.site-writer.nl/index.html,Win 2008,mirror
295,2019-08-17,ifactoryx,0,M,0,United States,0,win10apps.nl/rx.html,Win 2012,mirror
296,2019-08-17,ifactoryx,0,M,0,United States,0,wiezitwaarvandaag.nl/rx.html,Win 2012,mirror
297,2019-08-17,mhamdi_jeber,0,0,0,Denmark,0,www.leeffestival.nl/js.php,Linux,mirror
298,2019-08-16,./NatsukiChan,0,0,0,Netherlands,0,lichtbeurs.nl/74.html,Linux,mirror
299,2019-08-16,./NatsukiChan,0,0,0,Netherlands,0,zwem4daagseapeldoorn.nl/74.html,Linux,mirror
300,2019-08-16,./NatsukiChan,0,0,1,Netherlands,0,djnlievelde.nl/74.html,Linux,mirror
301,2019-08-16,./NatsukiChan,0,0,0,Netherlands,0,wolvehoeve.nl/74.html,Linux,mirror
302,2019-08-16,./NatsukiChan,0,0,1,Netherlands,0,hetdierenwarenhuis.nl/74.html,Linux,mirror
303,2019-08-16,./NatsukiChan,0,0,0,Netherlands,0,ferrarowijn.nl/74.html,Linux,mirror
304,2019-08-16,Moroccan Revolution,0,M,0,Poland,0,www.woodmizer.nl/index.htm,Win 2012,mirror
305,2019-08-16,chinafans,0,0,0,Netherlands,0,arjenschots.nl/o.htm,Linux,mirror
306,2019-08-14,METRO LAMPUNG INDONESIA Cyber Team,0,0,1,Netherlands,0,www.wereldwinkelmijdrecht.nl/i...,Linux,mirror
307,2019-08-13,METRO LAMPUNG INDONESIA Cyber Team,0,0,1,Netherlands,0,dehofsteden.nl/images/MetroLam...,Linux,mirror
308,2019-08-13,TH4N0S,0,0,1,Netherlands,0,www.williescholtememorial.nl/j...,Linux,mirror
309,2019-08-13,abdolatif,0,0,0,United States,0,persijnjanse.nl/t3t4f.php,Linux,mirror
310,2019-08-12,ifactoryx,0,M,0,United States,0,awaking.nl/rx.html,Win 2016,mirror
311,2019-08-12,ifactoryx,0,M,0,United States,0,compiles.nl/rx.html,Win 2016,mirror
312,2019-08-12,ifactoryx,0,M,0,United States,0,eventsys.nl/rx.html,Win 2016,mirror
313,2019-08-12,ifactoryx,0,M,0,United States,0,it-compiles.nl/rx.html,Win 2016,mirror
314,2019-08-12,ifactoryx,0,M,0,United States,0,itcompiles.nl/rx.html,Win 2016,mirror
315,2019-08-12,ifactoryx,0,M,0,United States,0,veganzeeland.nl/rx.html,Win 2016,mirror
316,2019-08-10,Anon H4x0r,H,0,0,Denmark,0,treffendontwikkeling.nl,Linux,mirror
317,2019-08-10,Hector,0,0,0,Netherlands,0,parketvloer-regio-hellevoetslu...,Linux,mirror
318,2019-08-09,Infinity Cyber Team,0,0,0,United States,0,volkstuinswifterbant.nl/wp/bay...,Linux,mirror
319,2019-08-08,UnM@SK,0,M,1,Netherlands,0,webist.nl/gar0x.txt,Linux,mirror
320,2019-08-08,UnM@SK,0,0,0,Netherlands,0,www.ansoft.nl/gar0x.txt,Linux,mirror
321,2019-08-08,UnM@SK,0,M,0,Netherlands,0,www.eandeals.nl/0x.txt,Linux,mirror
322,2019-08-08,UnM@SK,0,M,0,Netherlands,0,www.eancodeshop.nl/0x.txt,Linux,mirror
323,2019-08-07,MR.Donut's,0,M,0,Netherlands,0,autobanden247.nl/z.php,Linux,mirror
324,2019-08-07,MR.Donut's,0,M,0,Netherlands,0,www.chatmonster.nl/z.php,Linux,mirror
325,2019-08-07,MR.Donut's,0,M,0,Netherlands,0,www.123archief.nl/z.php,Linux,mirror
326,2019-08-07,MR.Donut's,0,M,0,Netherlands,0,www.abcschildersbedrijf.nl/z.php,Linux,mirror
327,2019-08-07,MR.Donut's,0,M,0,Netherlands,0,www.desolarexpert.nl/z.php,Linux,mirror
328,2019-08-07,MR.Donut's,0,M,0,Netherlands,0,beefsudzuk.nl/z.php,Linux,mirror
329,2019-08-07,Mister Spy,0,0,0,Netherlands,0,www.finaste.nl//admin/language...,Linux,mirror
330,2019-08-07,UnM@SK,0,0,1,Netherlands,0,schilderenopkreta.nl/modules/m...,Linux,mirror
331,2019-08-07,UnM@SK,0,0,1,Netherlands,0,www.dental-imaging.nl/modules/...,Linux,mirror
332,2019-08-06,Hector,0,0,0,United Kingdom,0,soboschiedam.nl/zindex.html,Win 2016,mirror
333,2019-08-06,ZoRRoKİN,0,0,0,Netherlands,0,www.businesscreation.nl/discla...,Linux,mirror
334,2019-08-06,Html404,0,0,1,Netherlands,0,www.inschrijvendbb.nl/readme.html,Linux,mirror
335,2019-08-06,Html404,0,0,1,Netherlands,0,www.dedraaiendecamera.nl/readm...,Linux,mirror
336,2019-08-06,Gend3ruw0,0,0,0,Netherlands,0,blaise.nl/bitch.html,Linux,mirror
337,2019-08-06,Quizy Squad,H,M,0,Netherlands,0,dioni.nl,Win 2012,mirror
338,2019-08-06,Quizy Squad,0,M,0,Netherlands,0,hubto.nl/x0.html,Win 2012,mirror
339,2019-08-06,Quizy Squad,0,0,0,Netherlands,0,hansstroeve.nl/x0.html,Win 2012,mirror
340,2019-08-05,ifactoryx,0,M,0,United States,0,hannoenjolinegaantrouwen.nl/rx...,Win 2016,mirror
341,2019-08-05,ifactoryx,0,M,0,United States,0,buzzelz.nl/rx.html,Win 2016,mirror
342,2019-08-05,Wissem Mahfoud,0,0,0,Netherlands,0,inevandevelde.nl/vuln.htm,Linux,mirror
343,2019-08-05,Phenix-TN,0,0,0,Netherlands,0,postreunie.brons4all.nl/wp-inc...,Linux,mirror
344,2019-08-05,Mister Spy,0,M,0,Ireland,0,www.marckollaart.nl//def.php,Linux,mirror
345,2019-08-05,Mister Spy,0,M,0,Netherlands,0,www.lotboes.nl//def.php,Linux,mirror
346,2019-08-05,Mister Spy,0,M,0,Netherlands,0,www.betamacx.nl//def.php,Linux,mirror
347,2019-08-05,Mister Spy,0,M,0,Netherlands,0,nooitmeerwatvangehoord.nl//def...,Linux,mirror
348,2019-08-05,Mister Spy,0,M,0,Netherlands,0,maxboes.nl//def.php,Linux,mirror
349,2019-08-03,UnM@SK,0,0,0,Netherlands,0,roofvisnet.nl/index.php,Linux,mirror
350,2019-08-02,Royal Battler BD,0,0,0,Netherlands,0,ceflafinishing.nl/Fighter.html,Linux,mirror
351,2019-08-01,UnM@SK,H,M,0,Netherlands,0,debusjop.nl,Linux,mirror
352,2019-08-01,UnM@SK,H,M,1,Netherlands,0,marktmedia.nl,Linux,mirror
353,2019-08-01,UnM@SK,0,M,1,Netherlands,0,bukkemssiergras.nl/read.html,Linux,mirror
354,2019-08-01,UnM@SK,H,M,0,Netherlands,0,hetwijnmagazijn.nl,Linux,mirror
355,2019-08-01,UnM@SK,H,M,1,Netherlands,0,schildersbedrijf-dennissyben.nl,Linux,mirror
356,2019-08-01,UnM@SK,H,M,0,Netherlands,0,cafevingerhoeds.nl,Linux,mirror
357,2019-08-01,UnM@SK,H,M,0,Netherlands,0,voedingscoachmaaike.nl,Linux,mirror
358,2019-08-01,UnM@SK,H,M,0,Netherlands,0,ellenscheutenart.nl,Linux,mirror
359,2019-08-01,UnM@SK,0,M,1,Netherlands,0,bertcuijpers.nl/read.html,Linux,mirror
360,2019-08-01,UnM@SK,H,M,0,Netherlands,0,envo-dan.nl,Linux,mirror
361,2019-08-01,UnM@SK,H,M,1,Netherlands,0,javucomputers.nl,Linux,mirror
362,2019-08-01,UnM@SK,H,M,0,Netherlands,0,martijnlemmens.nl,Linux,mirror
363,2019-08-01,UnM@SK,H,M,1,Netherlands,0,creabeaworkshops.nl,Linux,mirror
364,2019-08-01,UnM@SK,H,0,0,Netherlands,0,park-go.nl,Linux,mirror
365,2019-08-01,Trenggalek Cyber Army,0,0,1,Netherlands,0,www.heuvelrugtechniek.nl/image...,Linux,mirror
366,2019-08-01,Trenggalek Cyber Army,0,0,1,Netherlands,0,www.jongeplanten.nl/images/g.gif,Linux,mirror
367,2019-08-01,Trenggalek Cyber Army,0,0,1,Netherlands,0,www.familieleren.nl/images/g.htm,FreeBSD,mirror
368,2019-08-01,JavidH373,0,0,0,Netherlands,0,vmbo-venster.nl/h373.html,Win 2008,mirror
369,2019-08-01,R3V0,0,0,0,Netherlands,0,aaerts.nl/ind3x.php,Linux,mirror
370,2019-07-31,Mister Spy,0,0,0,Netherlands,0,nieuwbouwwandafwerking.nl//def...,Linux,mirror
371,2019-07-31,Mister Spy,0,M,0,Ireland,0,www.uwprivefotograaf.nl//def.php,Linux,mirror
372,2019-07-31,Mister Spy,0,0,0,Ireland,0,www.thepersonbehind.nl//wp-inc...,Linux,mirror
373,2019-07-31,Mister Spy,0,0,0,Netherlands,0,donymusiq.nl//def.php,Linux,mirror
374,2019-07-31,Mister Spy,0,0,0,Netherlands,0,u54855p52134.web0107.zxcs-klan...,Linux,mirror
375,2019-07-31,Mister Spy,0,M,0,United States,0,webfoundation.nl///def.php,Linux,mirror
376,2019-07-31,Mister Spy,0,M,0,United States,0,kristofor.nl///def.php,Linux,mirror
377,2019-07-31,Mister Spy,0,M,0,United States,0,mijnplantenwinkeltje.nl///def.php,Linux,mirror
378,2019-07-31,Mister Spy,0,0,0,United States,0,marklangen.nl///def.php,Linux,mirror
379,2019-07-31,Mister Spy,0,0,1,Netherlands,0,woonkeet.nl/modules/homepagead...,Linux,mirror
380,2019-07-31,Mr.Kro0oz.305,0,M,0,Netherlands,0,idbh.nl/kro.html,Win 2012,mirror
381,2019-07-31,Mr.Kro0oz.305,0,M,0,Netherlands,0,bataviasolutions.nl/kro.html,Win 2012,mirror
382,2019-07-31,Mr.Kro0oz.305,0,M,0,Netherlands,0,highfashionbags.nl/kro.html,Win 2012,mirror
383,2019-07-31,Mr.Kro0oz.305,0,M,0,Netherlands,0,www.meierij-interieurs.nl/kro....,Win 2008,mirror
384,2019-07-31,Mr.Kro0oz.305,0,M,0,Netherlands,0,foodzrestaurants.nl/kro.html,Win 2008,mirror
385,2019-07-31,Mr.Kro0oz.305,0,M,1,Netherlands,0,hantraco.nl/kro.html,Win 2008,mirror
386,2019-07-31,Mr.Kro0oz.305,0,M,1,Netherlands,0,drinvest-clientzone.nl/kro.html,Win 2012,mirror
387,2019-07-31,Mr.Kro0oz.305,0,M,1,Netherlands,0,www.kantersgroup.nl/kro.html,Win 2008,mirror
388,2019-07-31,Mr.Kro0oz.305,0,M,0,Netherlands,0,www.prosapp.nl/kro.html,Win 2008,mirror
389,2019-07-31,Mr.Kro0oz.305,0,M,0,Netherlands,0,indobusinessclub.nl/kro.html,Win 2012,mirror
390,2019-07-31,Mr.Kro0oz.305,0,M,1,Netherlands,0,oth.nl/kro.html,Win 2012,mirror
391,2019-07-31,Mr.Kro0oz.305,0,M,1,Netherlands,0,www.strtransport.nl/kro.html,Win 2008,mirror
392,2019-07-31,Mr.Kro0oz.305,0,M,1,Netherlands,0,drinvest.nl/kro.html,Win 2012,mirror
393,2019-07-31,Mr.Kro0oz.305,0,M,1,Netherlands,0,gehandicaptenzorgmalang.nl/kro...,Win 2012,mirror
394,2019-07-31,Mr.Kro0oz.305,0,0,0,Netherlands,0,strstore.nl/kro.html,Win 2008,mirror
395,2019-07-31,Mr.Kro0oz.305,0,0,1,Netherlands,0,viasas.nl/kro.html,Win 2012,mirror
396,2019-07-30,Infinity Cyber Team,0,0,0,Netherlands,0,beelddichterij.nl/wp/sg.htm,Linux,mirror
397,2019-07-27,ifactoryx,0,M,0,United States,0,meiran.nl/rx.html,Win 2008,mirror
398,2019-07-27,./cOLI,0,0,0,Ireland,0,www.co4it.nl/y.htm,Win 2016,mirror
399,2019-07-26,TeaM_CC,0,0,1,Netherlands,0,www.boot-gezonken.nl/wp-conten...,Linux,mirror
400,2019-07-26,Badc0de,0,M,1,Netherlands,0,www.pedicurejannekerenkum.nl/h...,Win 2012,mirror
401,2019-07-26,Badc0de,0,M,1,Netherlands,0,www.mijnuitvaartfonds.nl/hurt.htm,Win 2012,mirror
402,2019-07-26,Badc0de,0,M,1,Netherlands,0,www.kraatsbennekom.nl/hurt.htm,Win 2012,mirror
403,2019-07-26,Badc0de,0,M,1,Netherlands,0,www.hvschilderwerken.nl/hurt.htm,Win 2012,mirror
404,2019-07-26,Badc0de,0,M,1,Netherlands,0,www.trouw-koets.nl/hurt.htm,Win 2012,mirror
405,2019-07-26,Badc0de,0,M,1,Netherlands,0,www.rvanrooijen.nl/hurt.htm,Win 2012,mirror
406,2019-07-26,Badc0de,0,M,1,Netherlands,0,www.grandcafeilili.nl/hurt.htm,Win 2012,mirror
407,2019-07-26,Badc0de,0,M,1,Netherlands,0,www.willankafotografie.nl/hurt...,Win 2012,mirror
408,2019-07-26,Badc0de,0,M,1,Netherlands,0,www.sportsbarhotwings.nl/hurt.htm,Win 2012,mirror
409,2019-07-26,Badc0de,0,M,1,Netherlands,0,www.tobalanz.nl/hurt.htm,Win 2012,mirror
410,2019-07-26,Mister Spy,0,0,0,Netherlands,0,timtuinen.nl/loggers/idx_confi...,Linux,mirror
411,2019-07-25,Ayyıldız Tim,H,0,0,Netherlands,0,joriskurk.nl,Linux,mirror
412,2019-07-24,BabyMoon,H,M,0,Unknown,0,newalgae.nl,Linux,mirror
413,2019-07-24,R0DD3CK,0,0,0,Netherlands,0,www.vpcbo-albrandswaard.nl/q.htm,Linux,mirror
414,2019-07-24,Html404,0,0,0,United Kingdom,0,www.bredajazzfestival.nl/exz.txt,Linux,mirror
415,2019-07-24,Html404,0,0,0,Netherlands,0,excellencesupport.nl/exz.txt,Linux,mirror
416,2019-07-24,MR.Donut's,0,M,1,Netherlands,0,www.hoopvoorvlissingen.nl/z.htm,Linux,mirror
417,2019-07-24,MR.Donut's,0,0,0,Netherlands,0,walstraat68.nl/z.htm,Linux,mirror
418,2019-07-23,Turksiberkorsan,H,0,0,Netherlands,0,bibislifestyle.nl,Linux,mirror
419,2019-07-23,L4663R666H05T,0,0,0,Netherlands,0,www.udenhoutaandekook.nl/id.htm,Linux,mirror
420,2019-07-23,Clash Hackers,0,0,1,Netherlands,0,www.klijnjan.nl/cl.html,Linux,mirror
421,2019-07-23,ifactoryx,0,M,0,United States,0,bgv-intranet.nl/rx.html,Win 2016,mirror
422,2019-07-22,Family Attack Cyber,0,0,0,Netherlands,0,www.inlineskatenmiddennederlan...,Linux,mirror
423,2019-07-22,mr.h4r1,H,M,0,Netherlands,0,digitalwallets.nl,Linux,mirror
424,2019-07-22,mr.h4r1,H,M,0,Netherlands,0,digitalcurrencies.nl,Linux,mirror
425,2019-07-21,ifactoryx,0,M,0,United States,0,balancekeeper.nl/rx.html,Win 2016,mirror
426,2019-07-21,ifactoryx,0,M,0,United States,0,bakkerijgorthuis.nl/rx.html,Win 2016,mirror
427,2019-07-21,ifactoryx,0,M,1,United States,0,mestrom.nl/rx.html,Win 2016,mirror
428,2019-07-21,ifactoryx,0,M,0,United States,0,ridderman.nl/rx.html,Win 2016,mirror
429,2019-07-21,Family Attack Cyber,0,M,0,Netherlands,0,apeldoornseuitvaartbeurs.nl/ol...,Linux,mirror
430,2019-07-21,Family Attack Cyber,0,0,0,Netherlands,0,horsecummovies.nl/olala.htm,Linux,mirror
431,2019-07-21,ifactoryx,0,M,0,United States,0,cloud-safety.nl/rx.html,Win 2016,mirror
432,2019-07-21,ifactoryx,0,M,0,United States,0,cloudsafety.nl/rx.html,Win 2016,mirror
433,2019-07-18,RMX team,H,M,1,Netherlands,0,prosan.nl,Win 2012,mirror
434,2019-07-18,RMX team,H,M,1,Netherlands,0,www.monkh.nl,Win 2012,mirror
435,2019-07-18,RMX team,0,M,1,Netherlands,0,letourdestroispays.nl/rmx.html,Win 2012,mirror
436,2019-07-18,RMX team,H,M,0,Netherlands,0,hvallroundschilderwerken.nl,Win 2012,mirror
437,2019-07-18,RMX team,H,M,1,Netherlands,0,kok-renkum.nl,Win 2012,mirror
438,2019-07-18,RMX team,H,M,1,Netherlands,0,www.hoogdoorwerth.nl,Win 2012,mirror
439,2019-07-18,RMX team,H,M,0,Netherlands,0,copia-investments.nl,Win 2012,mirror
440,2019-07-18,RMX team,H,M,1,Netherlands,0,dorpsraadzettenhemmen.nl,Win 2012,mirror
441,2019-07-18,RMX team,H,M,1,Netherlands,0,hcwaterbeheersing.nl,Win 2012,mirror
442,2019-07-18,RMX team,H,M,1,Netherlands,0,ehbo-heteren.nl,Win 2012,mirror
443,2019-07-18,RMX team,H,M,1,Netherlands,0,casaja.nl,Win 2012,mirror
444,2019-07-18,RMX team,H,0,1,Netherlands,0,www.bakkerijkranen.nl,Win 2012,mirror
445,2019-07-17,KingSam,0,0,0,Netherlands,0,www.becmotors.nl/pk.txt,Linux,mirror
446,2019-07-17,./er0sensei1337,0,0,0,Netherlands,0,www.so-vie.nl/k.html,Linux,mirror
447,2019-07-15,Blacksmoke,0,0,1,Germany,0,liefdevollewereld.nl//images/j...,F5 Big-IP,mirror
448,2019-07-15,zakiloup,0,0,0,Ireland,0,marijnevos.nl/Back.html,Linux,mirror
449,2019-07-15,zakiloup,0,0,0,Netherlands,0,www.suziehelpt.nl/Back.html,Linux,mirror
450,2019-07-15,Royal Battler BD,0,0,1,Netherlands,0,www.graveer-id.nl/Fighter.html,FreeBSD,mirror
451,2019-07-15,PacmanCorp,0,0,1,Netherlands,0,www.seldenrijk.nl/t3x.htm,Linux,mirror
452,2019-07-14,Mr.Kro0oz.305,0,0,0,Unknown,0,deltaxpress.nl/kro.html,Linux,mirror
453,2019-07-14,Mr.Kro0oz.305,0,0,0,Germany,0,confias.nl/kro.html,F5 Big-IP,mirror
454,2019-07-13,UnM@SK,0,0,1,Netherlands,0,0303.nl/a.txt,Linux,mirror
455,2019-07-11,./Ikari404,0,0,1,Netherlands,0,www.manetti-it.nl/z.jpg,Linux,mirror
456,2019-07-11,ErrOr SquaD,0,M,0,United States,0,tidjoori.nl/security.txt,Linux,mirror
457,2019-07-10,ifactoryx,0,M,0,United States,0,cattracer.nl/rx.html,Win 2016,mirror
458,2019-07-10,ifactoryx,0,M,0,United States,0,ni-soft.nl/rx.html,Win 2012,mirror
459,2019-07-09,KingSam,0,0,0,Netherlands,0,copperpastry.nl/pk.txt,Linux,mirror
460,2019-07-09,chinafans,0,0,0,Netherlands,0,godivadance.nl/o.htm,Linux,mirror
461,2019-07-08,BD GREY HAT HACKERS,0,0,0,Netherlands,0,propaancollectief.nl/dead.html,Linux,mirror
462,2019-07-08,Mister Spy,0,0,1,Netherlands,0,www.infrarood.nl/images/jdownl...,Linux,mirror
463,2019-07-08,Mister Spy,0,0,1,Netherlands,0,hvnwebdesign.nl/images/jdownlo...,Linux,mirror
464,2019-07-08,Trenggalek Cyber Army,0,0,0,Netherlands,0,reliwiki.nl/2016.php,FreeBSD,mirror
465,2019-07-08,Ali Afee,0,0,1,Netherlands,0,www.vermeulenbeveiliging.nl/al...,Linux,mirror
466,2019-07-08,Html404,0,0,0,Netherlands,0,www.etsxpress.nl/res7ock.php,Linux,mirror
467,2019-07-08,Mr.ToKeiChun69,0,0,0,Netherlands,0,kiddiekinderschoenen.nl/readme...,Linux,mirror
468,2019-07-06,Mr-Cakil,H,0,0,Netherlands,0,blackbox-visuals.nl,Linux,mirror
469,2019-07-04,kowalskyi,0,0,0,Belgium,0,hairzone.nl/skyi.htm,Linux,mirror
470,2019-07-04,ifactoryx,0,M,0,United States,0,stickerstar.nl/rx.html,Win 2016,mirror
471,2019-07-03,Html404,0,0,0,Netherlands,0,kevinvanderburgt.nl/res7ock.php,Linux,mirror
472,2019-07-01,ifactoryx,0,M,0,United States,0,ddot.nl/rx.html,Win 2016,mirror
473,2019-07-01,ifactoryx,0,M,0,United States,0,afscheidingoedehanden.nl/rx.html,Win 2016,mirror
474,2019-07-01,ifactoryx,0,M,0,United States,0,breininbalans.nl/rx.html,Win 2016,mirror
475,2019-07-01,MiSh,0,0,0,United States,0,deboomdeslevens.nl/images/modr...,FreeBSD,mirror
476,2019-07-01,MiSh,0,0,1,Netherlands,0,cyana.nl/images/modric.gif,Linux,mirror
477,2019-07-01,MiSh,0,0,0,Netherlands,0,connectdossier.nl/images/modri...,Linux,mirror
478,2019-07-01,MiSh,0,0,1,Netherlands,0,concordiamelick.nl/images/modr...,Win 2016,mirror
479,2019-07-01,MiSh,0,M,1,Netherlands,0,chdiepenveen.nl/images/modric.gif,Linux,mirror
480,2019-07-01,MiSh,0,0,1,Belgium,0,centrumeigenwijze.nl/images/mo...,Linux,mirror
481,2019-07-01,MiSh,0,0,1,Netherlands,0,cenart.nl/images/modric.gif,Linux,mirror
482,2019-07-01,MiSh,0,M,1,Netherlands,0,ceeplatform.nl/images/modric.gif,Linux,mirror
483,2019-07-01,MiSh,0,M,1,Netherlands,0,ceeapp.nl/images/modric.gif,Linux,mirror
484,2019-07-01,MiSh,0,M,1,Netherlands,0,cee-platform.nl/images/modric.gif,Linux,mirror
485,2019-07-01,MiSh,0,M,1,Netherlands,0,cee-app.nl/images/modric.gif,Linux,mirror
486,2019-07-01,ifactoryx,0,M,0,United States,0,ordermymind.nl/rx.html,Unknown,mirror
487,2019-07-01,ifactoryx,0,M,0,United States,0,zijninbalans.nl/rx.html,Win 2016,mirror
488,2019-07-01,./D34TH!N0T3,0,0,0,Netherlands,0,designwp.nl/opo.php,Linux,mirror
489,2019-07-01,./D34TH!N0T3,0,0,0,Netherlands,0,www.brasta.nl/opo.php,Linux,mirror
490,2019-07-01,./er0sensei1337,0,0,0,Netherlands,0,www.amicitalia.nl/asu.txt,Linux,mirror
491,2019-06-30,ifactoryx,0,M,0,United States,0,antiekdevondst.nl/rx.html,Win 2016,mirror
492,2019-06-30,ifactoryx,0,M,0,United States,0,brickhunters.nl/rx.html,Win 2012,mirror
493,2019-06-30,ifactoryx,0,M,1,United States,0,codedata.nl/rx.html,Win 2016,mirror
494,2019-06-30,ifactoryx,0,M,1,United States,0,dynamischcoachbureau.nl/rx.html,Win 2016,mirror
495,2019-06-30,ifactoryx,0,M,1,United States,0,el-it.nl/rx.html,Win 2016,mirror
496,2019-06-30,ifactoryx,0,M,0,United States,0,kederan.nl/rx.html,Win 2016,mirror
497,2019-06-30,ifactoryx,0,0,0,Hong Kong,0,larpagenda.nl/rx.html,Win 2016,mirror
498,2019-06-30,ifactoryx,0,M,0,United States,0,lrpagenda.nl/rx.html,Win 2016,mirror
499,2019-06-30,ifactoryx,0,M,0,United States,0,masalabreda.nl/rx.html,Win 2016,mirror
500,2019-06-30,ifactoryx,0,M,1,United States,0,marikevanweelden.nl/rx.html,Win 2016,mirror
501,2019-06-30,ifactoryx,0,M,0,United States,0,meetmystreet.nl/rx.html,Win 2016,mirror
